participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,total_fixation_duration,mean_fixation_duration,fixation_count,mean_fixation_x,mean_fixation_y
edf50,18,,free_viewing,,6022,3804,237.75,16,772.0749999999997,676.09375
edf50,19,Punjabi,sentence_audio,passive,10402,2760,197.14285714285714,14,772.1642857142857,696.7714285714286
edf50,2,,free_viewing,,5771,3681,193.73684210526315,19,930.9210526315792,472.89473684210526
edf50,20,Punjabi,sentence_audio,passive,11108,3628,226.75,16,951.5374999999999,594.7375000000001
edf50,21,Punjabi,sentence_audio,passive,11048,3310,275.8333333333333,12,759.65,686.8916666666668
edf50,22,Punjabi,sentence_audio,passive_dropped_agent,11152,4256,608.0,7,848.1,643.4
edf50,23,Punjabi,sentence_audio,passive_dropped_agent,10816,3282,172.73684210526315,19,704.5052631578948,771.321052631579
edf50,24,Punjabi,sentence_audio,passive_dropped_agent,11040,3632,242.13333333333333,15,1042.8866666666665,771.3266666666666
edf50,25,English,sentence_audio,active,10921,3217,189.23529411764707,17,828.1117647058824,606.7235294117646
edf50,26,English,sentence_audio,active,10187,3779,269.92857142857144,14,896.2071428571428,647.7285714285715
edf50,27,English,sentence_audio,active,10570,3184,289.45454545454544,11,912.9272727272728,554.9454545454545
edf50,28,English,sentence_audio,passive,10389,3771,221.8235294117647,17,823.2176470588234,713.329411764706
edf50,29,English,sentence_audio,passive,10359,2618,238.0,11,975.7454545454548,409.7454545454546
edf50,3,,free_viewing,,5695,4615,4615.0,1,827.7,518.3
edf50,30,English,sentence_audio,passive,10674,4206,350.5,12,816.5416666666666,533.5333333333333
edf50,31,English,sentence_audio,passive_dropped_agent,11125,3839,319.9166666666667,12,930.0083333333332,425.325
edf50,32,English,sentence_audio,passive_dropped_agent,10461,2906,322.8888888888889,9,905.4444444444445,540.2111111111112
edf50,33,English,sentence_audio,passive_dropped_agent,10530,3290,193.52941176470588,17,1133.8764705882354,563.0588235294117
edf50,34,Punjabi,sentence_audio,active,10622,3392,308.3636363636364,11,885.527272727273,744.6818181818181
edf50,35,Punjabi,sentence_audio,active,11123,3459,266.0769230769231,13,801.3692307692307,908.946153846154
edf50,36,Punjabi,sentence_audio,active,11028,3834,239.625,16,914.50625,529.33125
edf50,4,,free_viewing,,5986,3388,242.0,14,899.8214285714286,543.4357142857142
edf50,5,,free_viewing,,6041,3901,278.64285714285717,14,811.4428571428572,680.7785714285714
edf50,6,,free_viewing,,5901,3905,260.3333333333333,15,967.3266666666665,642.2733333333333
edf50,7,,free_viewing,,5828,3928,357.09090909090907,11,875.9909090909091,748.1909090909091
edf50,8,,free_viewing,,6111,3105,3105.0,1,942.9,598.1
edf50,9,,free_viewing,,5776,3022,215.85714285714286,14,901.5214285714288,652.7714285714286
