participant_id,trial_id,TRIAL_INDEX,sentence,voice_id,image_id,stim_id,total_trial_duration,mean_fixation_duration,total_trial_fixations,trial_start_time,trial_end_time,trial_duration
P45,P45_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4428,260.47058823529414,17,1056,5998,4942
P45,P45_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4572,304.8,15,1048,6040,4992
P45,P45_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4561,304.06666666666666,15,817,5810,4993
P45,P45_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4401,220.05,20,780,5773,4993
P45,P45_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4341,241.16666666666666,18,733,5692,4959
P45,P45_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4388,208.95238095238096,21,691,5683,4992
P45,P45_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4436,246.44444444444446,18,878,5870,4992
P45,P45_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4370,273.125,16,880,5762,4882
P45,P45_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4515,282.1875,16,984,5977,4993
P45,P45_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4331,216.55,20,1055,6048,4993
P45,P45_19,19,exp_images/sentences/Tabla-woa.jpg,PNA,IMG_11,STIM_47,4418,339.84615384615387,13,5245,10237,4992
P45,P45_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4611,419.1818181818182,11,1106,6099,4993
P45,P45_20,20,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,4334,228.10526315789474,19,6036,11028,4992
P45,P45_21,21,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,4678,584.75,8,5338,10330,4992
P45,P45_22,22,exp_images/sentences/active_girl_dog.jpg,ACT,IMG_16,STIM_70,4491,345.46153846153845,13,5199,10192,4993
P45,P45_23,23,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,4467,262.7647058823529,17,6045,11038,4993
P45,P45_24,24,exp_images/sentences/active_artist_picture.jpg,ACT,IMG_07,STIM_61,4068,226.0,18,5921,10913,4992
P45,P45_25,25,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,4396,293.06666666666666,15,5868,10852,4984
P45,P45_26,26,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,4255,265.9375,16,5291,10250,4959
P45,P45_27,27,exp_images/sentences/passive_boy_vase.jpg,PWA,IMG_08,STIM_80,4685,390.4166666666667,12,6061,11052,4991
P45,P45_28,28,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,4331,270.6875,16,5730,10723,4993
P45,P45_29,29,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,4371,312.2142857142857,14,5791,10778,4987
P45,P45_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4556,325.42857142857144,14,827,5819,4992
P45,P45_30,30,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,4373,291.53333333333336,15,5187,10178,4991
P45,P45_31,31,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,4687,426.09090909090907,11,5318,10311,4993
P45,P45_32,32,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,4368,273.0,16,5446,10438,4992
P45,P45_33,33,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,4474,344.15384615384613,13,5976,10968,4992
P45,P45_34,34,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,4252,265.75,16,6120,11112,4992
P45,P45_35,35,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,4437,341.3076923076923,13,5243,10236,4993
P45,P45_36,36,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,4260,193.63636363636363,22,5842,10834,4992
P45,P45_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4414,339.53846153846155,13,1074,6066,4992
P45,P45_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4446,277.875,16,762,5716,4954
P45,P45_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4224,201.14285714285714,21,928,5848,4920
P45,P45_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4424,276.5,16,945,5937,4992
P45,P45_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4430,260.5882352941176,17,1038,6028,4990
P45,P45_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4610,384.1666666666667,12,922,5914,4992
edf01,edf01_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4582,352.46153846153845,13,1030,6020,4990
edf01,edf01_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4511,281.9375,16,699,5690,4991
edf01,edf01_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4575,305.0,15,1132,6125,4993
edf01,edf01_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4492,641.7142857142857,7,970,5962,4992
edf01,edf01_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4475,298.3333333333333,15,1102,6095,4993
edf01,edf01_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4198,246.94117647058823,17,1053,6045,4992
edf01,edf01_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4657,388.0833333333333,12,1052,6045,4993
edf01,edf01_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4204,221.26315789473685,19,918,5674,4756
edf01,edf01_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4565,351.15384615384613,13,1099,6088,4989
edf01,edf01_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4512,322.2857142857143,14,820,5812,4992
edf01,edf01_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4399,293.26666666666665,15,1095,5958,4863
edf01,edf01_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4665,358.84615384615387,13,764,5757,4993
edf01,edf01_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4204,233.55555555555554,18,812,5676,4864
edf01,edf01_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4714,471.4,10,718,5710,4992
edf01,edf01_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,8781,250.88571428571427,35,1028,6040,5012
edf01,edf01_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4282,225.3684210526316,19,1050,6006,4956
edf01,edf01_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4673,389.4166666666667,12,1143,6136,4993
edf01,edf01_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4559,379.9166666666667,12,764,5757,4993
edf01,edf01_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4403,550.375,8,868,5859,4991
edf01,edf01_19,19,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,4406,440.6,10,6194,11178,4984
edf01,edf01_19,19,exp_images/sentences/Letter.jpg,ACT,IMG_17,STIM_17,4833,805.5,6,5530,10523,4993
edf01,edf01_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4405,275.3125,16,799,5790,4991
edf01,edf01_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4705,427.72727272727275,11,840,5833,4993
edf01,edf01_20,20,exp_images/sentences/Bucket-passive.jpg,PWA,IMG_09,STIM_27,4326,360.5,12,5502,10494,4992
edf01,edf01_20,20,exp_images/sentences/Bucket.jpg,ACT,IMG_09,STIM_09,4726,525.1111111111111,9,6057,11049,4992
edf01,edf01_21,21,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,4375,364.5833333333333,12,5566,10559,4993
edf01,edf01_21,21,exp_images/sentences/Folded-clothes.jpg,ACT,IMG_06,STIM_06,4616,577.0,8,5940,10744,4804
edf01,edf01_22,22,exp_images/sentences/Closed-door-passive.jpg,PWA,IMG_10,STIM_28,4217,421.7,10,5324,10317,4993
edf01,edf01_22,22,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,4538,412.54545454545456,11,5411,10403,4992
edf01,edf01_23,23,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,4832,966.4,5,5780,10772,4992
edf01,edf01_23,23,exp_images/sentences/Lamp-woa.jpg,PNA,IMG_01,STIM_37,4478,497.55555555555554,9,5308,10300,4992
edf01,edf01_24,24,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,4452,404.72727272727275,11,5562,10554,4992
edf01,edf01_24,24,exp_images/sentences/Washed-scooter-woa.jpg,PNA,IMG_14,STIM_50,4510,250.55555555555554,18,5341,10333,4992
edf01,edf01_25,25,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,4658,517.5555555555555,9,5872,10864,4992
edf01,edf01_25,25,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,4618,769.6666666666666,6,5363,10355,4992
edf01,edf01_26,26,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,4669,583.625,8,5418,10411,4993
edf01,edf01_26,26,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,4224,222.31578947368422,19,5345,10337,4992
edf01,edf01_27,27,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,4425,340.38461538461536,13,6152,11145,4993
edf01,edf01_27,27,exp_images/sentences/active_man_shrub.jpg,ACT,IMG_04,STIM_58,4838,604.75,8,6097,11091,4994
edf01,edf01_28,28,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,4566,507.3333333333333,9,6090,11082,4992
edf01,edf01_28,28,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,4326,432.6,10,5171,10163,4992
edf01,edf01_29,29,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,4691,586.375,8,5437,10430,4993
edf01,edf01_29,29,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,4132,275.46666666666664,15,5984,10976,4992
edf01,edf01_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4266,284.4,15,981,5973,4992
edf01,edf01_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4675,467.5,10,1039,6032,4993
edf01,edf01_30,30,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,4578,416.1818181818182,11,5262,10254,4992
edf01,edf01_30,30,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,4452,445.2,10,5740,10732,4992
edf01,edf01_31,31,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,4425,402.27272727272725,11,5685,10678,4993
edf01,edf01_31,31,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,4711,428.27272727272725,11,5203,10196,4993
edf01,edf01_32,32,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,4604,511.55555555555554,9,5657,10649,4992
edf01,edf01_32,32,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,4784,683.4285714285714,7,5920,10912,4992
edf01,edf01_33,33,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,4340,482.22222222222223,9,6014,11006,4992
edf01,edf01_33,33,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,4653,423.0,11,5407,10400,4993
edf01,edf01_34,34,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,4340,482.22222222222223,9,6252,11018,4766
edf01,edf01_34,34,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,4800,800.0,6,5944,10936,4992
edf01,edf01_35,35,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,4673,667.5714285714286,7,5404,10395,4991
edf01,edf01_35,35,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,4514,347.2307692307692,13,5858,10828,4970
edf01,edf01_36,36,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,4657,2328.5,2,6099,11092,4993
edf01,edf01_36,36,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,3836,639.3333333333334,6,5834,10826,4992
edf01,edf01_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4464,318.85714285714283,14,1096,6088,4992
edf01,edf01_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4585,327.5,14,661,5654,4993
edf01,edf01_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4374,437.4,10,1184,5992,4808
edf01,edf01_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4540,283.75,16,845,5837,4992
edf01,edf01_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4440,296.0,15,1135,6127,4992
edf01,edf01_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4725,429.54545454545456,11,807,5800,4993
edf01,edf01_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4495,345.7692307692308,13,823,5816,4993
edf01,edf01_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4224,211.2,20,706,5698,4992
edf01,edf01_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4574,304.93333333333334,15,950,5942,4992
edf01,edf01_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4520,347.6923076923077,13,707,5699,4992
edf01,edf01_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4253,212.65,20,899,5892,4993
edf01,edf01_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4698,427.09090909090907,11,891,5883,4992
edf03,edf03_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4679,389.9166666666667,12,1047,6038,4991
edf03,edf03_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,3914,244.625,16,840,5832,4992
edf03,edf03_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4337,240.94444444444446,18,668,5661,4993
edf03,edf03_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4602,328.7142857142857,14,913,5905,4992
edf03,edf03_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4575,326.7857142857143,14,716,5709,4993
edf03,edf03_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4216,248.0,17,1024,6016,4992
edf03,edf03_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4633,356.38461538461536,13,810,5803,4993
edf03,edf03_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4490,280.625,16,794,5776,4982
edf03,edf03_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4434,277.125,16,1088,6080,4992
edf03,edf03_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4346,310.42857142857144,14,848,5782,4934
edf03,edf03_19,19,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,4608,329.14285714285717,14,5365,10357,4992
edf03,edf03_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4588,352.9230769230769,13,821,5813,4992
edf03,edf03_20,20,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,4323,308.7857142857143,14,5689,10682,4993
edf03,edf03_21,21,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,4212,263.25,16,5464,10456,4992
edf03,edf03_22,22,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,4258,387.09090909090907,11,6013,11005,4992
edf03,edf03_23,23,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,4256,304.0,14,5191,10183,4992
edf03,edf03_24,24,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,4482,280.125,16,5664,10656,4992
edf03,edf03_25,25,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,4108,273.8666666666667,15,5324,10316,4992
edf03,edf03_26,26,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,3855,240.9375,16,5723,10716,4993
edf03,edf03_27,27,exp_images/sentences/passive_man_shrub.jpg,PWA,IMG_04,STIM_76,3848,192.4,20,5372,10172,4800
edf03,edf03_28,28,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,4318,308.42857142857144,14,5635,10627,4992
edf03,edf03_29,29,exp_images/sentences/noagent_child_frisbee.jpg,PNA,IMG_12,STIM_102,3967,180.3181818181818,22,5726,10719,4993
edf03,edf03_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4554,414.0,11,883,5875,4992
edf03,edf03_30,30,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,4189,299.2142857142857,14,6001,10994,4993
edf03,edf03_31,31,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,4061,238.88235294117646,17,6169,11084,4915
edf03,edf03_32,32,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,4440,317.14285714285717,14,5571,10563,4992
edf03,edf03_33,33,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,4337,271.0625,16,5634,10627,4993
edf03,edf03_34,34,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,4331,288.73333333333335,15,5790,10783,4993
edf03,edf03_35,35,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,3591,299.25,12,5793,10690,4897
edf03,edf03_36,36,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,3903,150.1153846153846,26,5263,10256,4993
edf03,edf03_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4405,275.3125,16,963,5918,4955
edf03,edf03_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4530,566.25,8,888,5880,4992
edf03,edf03_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4522,301.46666666666664,15,1089,6081,4992
edf03,edf03_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4527,282.9375,16,720,5713,4993
edf03,edf03_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4702,470.2,10,1130,6122,4992
edf03,edf03_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4432,260.70588235294116,17,1024,6016,4992
edf04,edf04_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4650,422.72727272727275,11,795,5785,4990
edf04,edf04_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4557,325.5,14,723,5716,4993
edf04,edf04_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4926,1642.0,3,677,5669,4992
edf04,edf04_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4523,282.6875,16,1073,6052,4979
edf04,edf04_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4574,381.1666666666667,12,694,5686,4992
edf04,edf04_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4806,600.75,8,957,5949,4992
edf04,edf04_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4760,680.0,7,853,5845,4992
edf04,edf04_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4761,529.0,9,961,5954,4993
edf04,edf04_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4446,370.5,12,1100,6092,4992
edf04,edf04_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4633,356.38461538461536,13,983,5976,4993
edf04,edf04_19,19,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,4622,385.1666666666667,12,5324,10316,4992
edf04,edf04_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4431,276.9375,16,895,5842,4947
edf04,edf04_20,20,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,4622,420.1818181818182,11,5728,10720,4992
edf04,edf04_21,21,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,4595,353.46153846153845,13,5981,10974,4993
edf04,edf04_22,22,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,4670,583.75,8,5750,10742,4992
edf04,edf04_23,23,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,4265,328.0769230769231,13,5472,10465,4993
edf04,edf04_24,24,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,4576,381.3333333333333,12,5950,10942,4992
edf04,edf04_25,25,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,4648,464.8,10,5276,10268,4992
edf04,edf04_26,26,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,4624,420.3636363636364,11,5597,10589,4992
edf04,edf04_27,27,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,4196,279.73333333333335,15,5795,10787,4992
edf04,edf04_28,28,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,4789,598.625,8,6148,11141,4993
edf04,edf04_29,29,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,4520,376.6666666666667,12,5485,10477,4992
edf04,edf04_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4573,381.0833333333333,12,997,5990,4993
edf04,edf04_30,30,exp_images/sentences/Tabla.jpg,ACT,IMG_11,STIM_11,4610,419.09090909090907,11,5454,10446,4992
edf04,edf04_31,31,exp_images/sentences/Painting-passive.jpg,PWA,IMG_07,STIM_25,4512,282.0,16,5423,10415,4992
edf04,edf04_32,32,exp_images/sentences/Cake-passive.jpg,PWA,IMG_15,STIM_33,4668,389.0,12,6175,11167,4992
edf04,edf04_33,33,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,4685,425.90909090909093,11,5946,10939,4993
edf04,edf04_34,34,exp_images/sentences/Fed-dog-woa.jpg,PNA,IMG_16,STIM_52,4294,286.26666666666665,15,5457,10449,4992
edf04,edf04_35,35,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,4649,357.61538461538464,13,5263,10256,4993
edf04,edf04_36,36,exp_images/sentences/Vase-woa.jpg,PNA,IMG_08,STIM_44,4727,525.2222222222222,9,5529,10522,4993
edf04,edf04_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4605,307.0,15,692,5683,4991
edf04,edf04_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4805,533.8888888888889,9,881,5874,4993
edf04,edf04_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4941,1647.0,3,670,5663,4993
edf04,edf04_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4967,2483.5,2,676,5669,4993
edf04,edf04_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4641,421.90909090909093,11,650,5643,4993
edf04,edf04_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4720,429.09090909090907,11,1017,6009,4992
edf05,edf05_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4652,422.90909090909093,11,1130,6116,4986
edf05,edf05_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4352,362.6666666666667,12,973,5965,4992
edf05,edf05_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4541,349.3076923076923,13,976,5969,4993
edf05,edf05_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4349,334.53846153846155,13,742,5635,4893
edf05,edf05_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4451,342.38461538461536,13,1052,6045,4993
edf05,edf05_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4279,329.15384615384613,13,845,5836,4991
edf05,edf05_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4343,334.0769230769231,13,949,5942,4993
edf05,edf05_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4528,323.42857142857144,14,987,5979,4992
edf05,edf05_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4216,351.3333333333333,12,1050,6042,4992
edf05,edf05_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4371,312.2142857142857,14,815,5808,4993
edf05,edf05_19,19,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,4335,333.46153846153845,13,6163,11154,4991
edf05,edf05_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4633,289.5625,16,761,5754,4993
edf05,edf05_20,20,exp_images/sentences/passive_boy_bucket.jpg,PWA,IMG_09,STIM_81,4137,413.7,10,5593,10562,4969
edf05,edf05_21,21,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,4102,315.53846153846155,13,5310,10302,4992
edf05,edf05_22,22,exp_images/sentences/noagent_boy_door.jpg,PNA,IMG_10,STIM_100,4383,487.0,9,5825,10818,4993
edf05,edf05_23,23,exp_images/sentences/noagent_girl_lamp.jpg,PNA,IMG_01,STIM_91,4509,409.90909090909093,11,5730,10721,4991
edf05,edf05_24,24,exp_images/sentences/noagent_driver_scooter.jpg,PNA,IMG_14,STIM_104,4411,401.0,11,5353,10344,4991
edf05,edf05_25,25,exp_images/sentences/Pushed-box.jpg,ACT,IMG_05,STIM_05,4266,355.5,12,5336,10328,4992
edf05,edf05_26,26,exp_images/sentences/Sapling.jpg,ACT,IMG_03,STIM_03,4422,442.2,10,5479,10471,4992
edf05,edf05_27,27,exp_images/sentences/Shrub.jpg,ACT,IMG_04,STIM_04,4201,280.06666666666666,15,5586,10579,4993
